Standardized_SMILES,CYP1A2,CYP2A6,CYP2B6,CYP2C19,CYP2C8,CYP2C9,CYP2D6,CYP2E1,CYP3A4
C=C1C=NC(C(F)(F)F)=NC1=N,,,0.0,0.0,0.0,0.0,0.0,,
C=C1C=NC(C)=NC1=N,,0.0,0.0,0.0,0.0,0.0,0.0,,
C=C1CC/C=C(/C)CC[C@@H]2[C@@H]1CC2(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1CCC2CC1C2(C)C,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
C=C1CCN([C@@H](CC(C)C)C(=O)N2CCOCC2)S(=O)(=O)c2ccccc21,0.0,0.0,,,,,,0.0,
C=C1CCN([C@H](C(=O)NCc2ccco2)C(C)C)S(=O)(=O)c2ccccc21,,0.0,0.0,,,,,0.0,
C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,,0.0,,,,,,0.0,
C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCC(O)C(C)(C)O)CC[C@@H]12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1CC[C@H]2[C@H](CN)[C@@H]([C@@]3(C)CC[C@H](O)C[C@@H]3CO)CC[C@]12C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=C1CO[C@H](C(C=O)(NC(=O)[C@@H](C(=O)O)c2ccc(O)cc2)OC)N=C1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=C1CO[C@H](C(NC(=O)[C@@H](C(=O)O)c2ccc(O)cc2)(OC)C(=O)O)N=C1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=C1CSC([C@H](NC(=O)Cc2cccs2)C(=O)O)=N[C@@H]1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=C1CS[C@H]([C@@H](C=O)NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)N=C1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=C1CS[C@H]([C@@H](C=O)NC(=O)/C(=N\OC)c2csc(N)n2)N=C1C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1C[C@@H]2CC[C@H]1[C@@H](C(=O)N1CCC3(CC1)CN(c1ncncc1Oc1ccc(F)cc1C(=O)N(C(C)C)C(C)C)C3)N2,0.0,0.0,0.0,,,,,0.0,
C=C1C[C@H]2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)C[C@H]4C=N5)c(OC)cc3C(=O)N2C1,0.0,0.0,0.0,,,0.0,,0.0,
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@@]1(O)C(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(C=O)C(=O)[C@H](O)[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]23OC(=O)/C=C/[C@H](O)CCC[C@@H](C)C/C=C/[C@H]3[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=C1[C@H](O)CC(=C/C=C2\CCC[C@]3(C)[C@@H]([C@@H](C)CC)CC[C@@H]23)C[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=C=CCNCCCCNCC=C=C,0.0,0.0,,0.0,0.0,0.0,,0.0,
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,,0.0,0.0,,,,,0.0,
C=CC(=O)N1CC/C(=C\c2ccc(F)c([N+](=O)[O-])c2)C(=O)/C(=C/c2ccc(F)c([N+](=O)[O-])c2)C1,,0.0,0.0,,,,,0.0,
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,,0.0,,,,,,0.0,
C=CC(=O)N1CCC(c2ccc(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)n2)CC1,,0.0,0.0,,,,,0.0,
C=CC(=O)N1CCCN(C(=O)c2cc(Sc3cnc(NC(=O)C4CC4)s3)c(C)cc2OC)C[C@H]1C,,0.0,0.0,,,,,0.0,
C=CC(=O)N1CCC[C@@H](c2ccc(C(N)=O)c3[nH]ccc23)C1,,0.0,0.0,,,,,0.0,
C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,0.0,0.0,0.0,,0.0,,,0.0,
C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c(C(N)=O)c2NC)C1,,0.0,0.0,,,,,0.0,
C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,,0.0,,,,0.0,,0.0,
C=CC(=O)NC1CCN(c2ncc3ncnc(Nc4ccc(Oc5ccc6c(c5)ncn6C)c(C)c4)c3n2)CC1,,0.0,0.0,,0.0,,,0.0,
C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F,,0.0,0.0,,0.0,0.0,,0.0,
C=CC(=O)N[C@H]1C=C(C)c2c(-c3cnc4ccccc4c3)c3c(N)ncnc3n2C1,,0.0,0.0,,0.0,,,0.0,
C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,,0.0,,,,,,0.0,
C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(F)c(OC)cc(OC)c3F)nc(N3CC(C)(OC)C3)c2n1,0.0,0.0,0.0,0.0,0.0,,,0.0,
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,,0.0,,,,,,0.0,
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,,0.0,,0.0,,,,0.0,
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,0.0,0.0,,,,,0.0,
C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,,0.0,0.0,,,,,0.0,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,,0.0,0.0,,,,,0.0,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,,0.0,0.0,,,,,0.0,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,,0.0,0.0,,,,,0.0,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,,0.0,0.0,,0.0,,,0.0,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,,0.0,0.0,,,,,0.0,
C=CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C=CC(=O)c1ccc(CCCCCC)cc1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,,0.0,0.0,,,,,0.0,
C=CC(C)(C)c1cc2cc3c(cc2oc1=O)O[C@H](C(C)(C)O)C3,,0.0,0.0,,,,0.0,0.0,
C=CC(N)CCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=CCC(C(=O)NC(C)c1ccccc1)N1CCOCC1,,0.0,,,0.0,,,0.0,
C=CCC(C(=O)NC(N)=O)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=CCC/N=C1/NN=C(c2ccc(Cl)cc2)CS1,,,,,,,,0.0,
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,,0.0,0.0,,0.0,,0.0,0.0,
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C=CCC1CN(C)CCC1(OC(=O)CC)c1ccccc1,,0.0,,,,,,0.0,
C=CCC1NS(=O)(=O)OC2CCCCC12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=CCCC(=O)N1CCC(CCC(=O)NC2CC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
C=CCCC(=O)N1CCC(Oc2cccc(C(=O)NCc3ccccn3)c2)CC1,,0.0,0.0,,,,,0.0,
C=CCCCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCCCCCCCC(=O)O,0.0,0.0,,0.0,0.0,,0.0,,0.0
C=CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCCCP(=O)(O)OC[C@@H]1COC(C)(C)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCO[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C=CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=CCN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCC1)c1ccc(OC)cc1,,0.0,0.0,,,,,0.0,
C=CCN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCCC1)c1ccc(OC)cc1OC,,0.0,0.0,,,,,0.0,
C=CCN(C(=O)c1cc(Cl)cc(OCCCONC(=N)N)c1)C1CCCC1,,0.0,,,,,,0.0,
C=CCN(C(=O)c1csnn1)C(C(=O)NC1CCCC1)c1cccs1,,0.0,0.0,0.0,0.0,,,0.0,
C=CCN(C)C/C=C/COc1cc2c(cc1F)c(-c1ccc(Br)cc1)nn2C,,0.0,,,,,,,
C=CCN(C)C/C=C/COc1ccc2c(-c3ccc(Br)cc3)coc2c1,,0.0,,,,,,0.0,
C=CCN(C)Cc1ccc(-c2ccc(C(=O)c3ccc(Br)cc3)cc2)cc1,,0.0,,,,,,,
C=CCN(CC(=O)NC1CCCC1)C(=O)C(=O)Nc1ccc2c(c1)OCCO2,,0.0,0.0,,0.0,,,0.0,
C=CCN/C(N)=N/CCC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCN1C(=Nc2ccccc2)SC/C1=C\C(=O)OC,,0.0,,,,,,0.0,
C=CCN1C(=O)C2(C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2CCCN2CCOCC2)c2ccccc21,0.0,0.0,0.0,0.0,0.0,,,0.0,
C=CCN1C(=O)N(CC=C)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.0,0.0,0.0,,,,,0.0,
C=CCN1C(=O)c2ccccc2Sc2ccc(C(=O)NC(C)C)cc21,,0.0,0.0,,,,,0.0,
C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,0.0,0.0,0.0,,,,,0.0,
C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC,,0.0,0.0,,,,,0.0,
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0.0,0.0,0.0,0.0,,0.0,,0.0,
C=CCN1Cc2ccccc2-c2ccccc2C1,,0.0,,,,,,,
C=CCNC(=O)C(=O)N/N=C/c1cccc(Br)c1,,0.0,0.0,,0.0,,,0.0,
C=CCNC(=O)C1CCN(S(=O)(=O)CC)CC1,0.0,0.0,0.0,,0.0,,,0.0,
C=CCNC(=O)C1CCN(S(C)(=O)=O)CC1,0.0,0.0,0.0,,0.0,,,0.0,
C=CCNC(=O)C1COc2ccccc2O1,,0.0,,,0.0,,,0.0,
C=CCNC(=O)N1CCC(CO)(Cc2ccc(Cl)cc2)CC1,,0.0,,,,,,0.0,
C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,,,0.0,,,,,0.0,
C=CCNc1nc2ccccc2nc1NS(=O)(=O)c1cccc(C)c1,,0.0,0.0,,,,,0.0,
C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,,0.0,,,,,,0.0,
C=CCOC(=O)C1=CS[C@@H]([C@H](C=O)[C@@H](C)OC(C)=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=CCOc1ccc(/C=C/C(=O)OC(C)C(=O)Nc2ccc(NC(C)=O)cc2)cc1,,0.0,0.0,0.0,0.0,,,0.0,
C=CCOc1ccc(/C=C/C(=O)OCC(=O)NCC(=O)Nc2c(C)cc(C)cc2C)cc1,0.0,0.0,0.0,,,,,0.0,
C=CCOc1ccc(CC(=O)O)cc1Cl,,0.0,,,,,,0.0,
C=CCOc1cccc(CNn2nnnc2N)c1,,0.0,0.0,,0.0,,,,
C=CCOn1c(=O)c(-c2ccc(C)cc2)[n+]([O-])c2ccccc21,,0.0,,,,,,,
C=CC[C@@H](C=O)[C@H]1CCC[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC[C@@H]1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,,0.0,,,,,,0.0,
C=CC[C@@]12CCCN1C(=O)CNC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=CC[C@H]1CN(CCc2ccccc2)CC[C@H]1N(C(=O)CC)c1ccccc1,,0.0,,,,,,0.0,
C=CC[C@]1(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C=CC[C@]12C=C(OC)C(=O)C=C1O[C@@H](c1ccc3c(c1)OCO3)[C@H]2C,,0.0,0.0,,,,,0.0,
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=CC[N@+]1(C)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,,,0.0,,,,,0.0,
C=CC[S@@](=O)C/C=C/S,0.0,,0.0,,,,0.0,,0.0
C=CCc1c(C)nc(SCC(N)=O)[nH]c1=O,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=CCc1c(C)nn(CC(=O)O)c1-c1ccccc1,,0.0,0.0,,,,,0.0,
C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1,,0.0,,,,,,,
C=CCc1cccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,,0.0,,,0.0,,,0.0,
C=CCn1c(=O)c2[nH]c(Cc3ccc(NC(C)=O)cc3)nc2n(CCCC)c1=O,,0.0,0.0,,,,,0.0,
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)[C@@](O)(CC)CC2,,0.0,0.0,0.0,0.0,,,0.0,
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,,0.0,0.0,0.0,0.0,,,0.0,
C=CCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCn1c(C)csc1=Nc1ccc(C(=O)O)cc1,,0.0,,,,,,0.0,
C=CCn1c(COc2ccc(F)cc2)nnc1SCC(=O)NC1CC1,,0.0,,,,,,,
C=CCn1c(COc2ccccc2)nnc1SCC(=O)Nc1ccc2c(c1)OCCO2,,0.0,0.0,,0.0,,,0.0,
C=CCn1c(N)cc(=O)n(CC)c1=O,,,,0.0,0.0,,,,
C=CCn1c(SCC(=O)N(CCC)C2CCS(=O)(=O)C2)nnc1-c1ccccc1OC,,0.0,0.0,,,,,0.0,
C=CCn1c(SCC(=O)NC2CCCCC2)nnc1-c1cccnc1,,0.0,0.0,,0.0,,,0.0,
C=CCn1c(SCC(=O)Nc2cc(C)cc(C)c2)nnc1-c1cnccn1,,0.0,0.0,,,,,0.0,
C=CCn1c(SCC(=O)Nc2nnc(CC)s2)nnc1-c1cccnc1,,0.0,0.0,,,,,0.0,
C=CCn1c(SCCC(=O)O)nc2c1c(=O)n(C)c(=O)n2C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=CCn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21,,0.0,,,,,,0.0,
C=CCn1nc(-c2ccccc2)c(N2CCCCC2)cc1=O,,0.0,,,0.0,,,0.0,
C=COC=C,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
C=COCCNC(=O)C(=O)NCC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=CS(=O)(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C[C@@H](C)CCCC(C)(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C[C@@H](O)CCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,,0.0,,,,,,0.0,
C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=Cc1cc(C(=O)Nc2ccc(C(=N)N)cc2)c(-c2ccc(C(=O)NCC3CC3)nc2C(=O)O)cc1OC,0.0,0.0,0.0,0.0,0.0,,,0.0,
C=Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CN(C)CCCCON)[C@@H](O)[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C=NC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)[C@@H]2O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,,0.0,0.0,,,,,0.0,
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,,0.0,0.0,,,,,0.0,
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,,0.0,0.0,,0.0,,,0.0,
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC(C)(C)C)CC2)cc1,0.0,0.0,0.0,,,,,0.0,
CC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1,,0.0,,,,,,0.0,
CC#CCOc1ccc(S(=O)(=O)N2CC[C@H](S)C2)cc1,,0.0,,,,,,0.0,
CC#CCOc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccc(C)cc23)C(=O)O)cc1,,0.0,0.0,,,,,0.0,
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCC4(C=Cc5ccccc54)CC3)cc2)cc1,0.0,0.0,0.0,0.0,,,,0.0,
CC#C[C@H]1CC[C@@H](CN)N1C(=O)[C@@H](N)C1CCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4c(c3)OCO4)C[C@@]21C,,0.0,,,,,,,
CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,,0.0,0.0,,0.0,,,0.0,
CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,,0.0,0.0,,,,,,
CC(/C=C/C=C(C)/C=C/C(=O)O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(/C=C/[C@@H]1C[C@]1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)O,,,,,,,,0.0,
CC(/C=C/c1c(C)cc(O)c(C)c1C)=C\C=C\C(C)=C\C(=O)O,,0.0,0.0,,,,0.0,,
CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,0.0,0.0,0.0,,,,0.0,0.0,
CC(/C=C\c1cccnc1)=C/C(=O)O,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
CC(/C=N/N=C(N)N)=N\N=C(N)N,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(/C=N/NC(=O)c1nnn(-c2nonc2N)c1CN1CCCCC1)c1ccccc1,,0.0,0.0,,0.0,,,0.0,
CC(=C(CCO)SCOC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,,0.0,0.0,,,,,0.0,
CC(=CC(=O)O)/C=C(\C)C[C@H](C)CCCC[C@@H](O)[C@H](C=O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=N)N1CCC(Oc2ccc3c4ccccc4n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,,0.0,0.0,0.0,,,,0.0,
CC(=N)N1CCC(Oc2ccc3nc(C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,,0.0,0.0,,,,,0.0,
CC(=N)NCCC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=N)NCCSCC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=N)NCc1cccc(CN)c1,,,0.0,0.0,0.0,,,0.0,
CC(=O)/C=C/c1cn(C)c2ccccc12,,,,0.0,0.0,,,,
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,,,0.0,0.0,0.0,0.0,0.0,,
CC(=O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)C(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(=O)C1=C(O)C(=O)N(CCNCCO)C1c1ccccc1,0.0,0.0,0.0,,0.0,,,0.0,
CC(=O)C1=C(O)N2[C@H](C1=O)[C@H]1c3c[nH]c4cccc(c34)C[C@H]1C2(C)C,,0.0,0.0,,0.0,,,0.0,
CC(=O)C=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,0.0,,,,,,,
CC(=O)CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)CCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,,0.0,0.0,,0.0,,,0.0,
CC(=O)CCCCn1cnc2c1c(=O)n(C)c(=O)n2C,,0.0,0.0,0.0,0.0,0.0,,0.0,
CC(=O)CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)CC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)CNC(=O)OCc1ccccc1,,0.0,,,,,,0.0,
CC(=O)CSCCS(=O)(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)CSC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
